"Estado","Municipio","Año","Crimen","Averiguaciones","Tasa","Lugar"
"Oaxaca","Teotitlán del Valle",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Teotongo",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Tepelmeme Villa de Morelos",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Tezoatlán de Segura y Luna",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","San Jerónimo Tlacochahuaya",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Tlacolula de Matamoros",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Tlacotepec Plumas",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Tlalixtac de Cabrera",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Totontepec Villa de Morelos",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Trinidad Zaachila",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","La Trinidad Vista Hermosa",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Unión Hidalgo",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Valerio Trujano",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","San Juan Bautista Valle Nacional",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Villa Díaz Ordaz",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Yaxe",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Magdalena Yodocono de Porfirio Díaz",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Yogana",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Yutanduchi de Guerrero",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Villa de Zaachila",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","San Mateo Yucutindó",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Zapotitlán Lagunas",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Zapotitlán Palmas",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Santa Inés de Zaragoza",2013,"Secuestros","     0","     0.00","  349"
"Oaxaca","Zimatlán de Álvarez",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Acajete",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Acateno",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Acatlán",2013,"Secuestros","     1","     2.84","  164"
"Puebla","Acatzingo",2013,"Secuestros","     3","     5.39","   87"
"Puebla","Acteopan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Ahuacatlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Ahuatlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Ahuazotepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Ahuehuetitla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Ajalpan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Albino Zertuche",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Aljojuca",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Altepexi",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Amixtlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Amozoc",2013,"Secuestros","     1","     0.88","  290"
"Puebla","Aquixtla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Atempan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Atexcal",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Atlixco",2013,"Secuestros","     1","     0.75","  303"
"Puebla","Atoyatempan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Atzala",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Atzitzihuacán",2013,"Secuestros","     1","     8.18","   47"
"Puebla","Atzitzintla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Axutla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Ayotoxco de Guerrero",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Calpan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Caltepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Camocuautla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Caxhuacan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Coatepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Coatzingo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Cohetzala",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Cohuecan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Coronango",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Coxcatlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Coyomeapan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Coyotepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Cuapiaxtla de Madero",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Cuautempan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Cuautinchán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Cuautlancingo",2013,"Secuestros","     1","     1.07","  275"
"Puebla","Cuayuca de Andrade",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Cuetzalan del Progreso",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Cuyoaco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Chalchicomula de Sesma",2013,"Secuestros","     1","     2.16","  190"
"Puebla","Chapulco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Chiautla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Chiautzingo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Chiconcuautla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Chichiquila",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Chietla",2013,"Secuestros","     1","     2.85","  163"
"Puebla","Chigmecatitlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Chignahuapan",2013,"Secuestros","     1","     1.61","  227"
"Puebla","Chignautla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Chila",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Chila de la Sal",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Honey",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Chilchotla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Chinantla",2013,"Secuestros","     1","    38.64","    3"
"Puebla","Domingo Arenas",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Eloxochitlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Epatlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Esperanza",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Francisco Z. Mena",2013,"Secuestros","     0","     0.00","  349"
"Puebla","General Felipe Ángeles",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Guadalupe",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Guadalupe Victoria",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Hermenegildo Galeana",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Huaquechula",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Huatlatlauca",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Huauchinango",2013,"Secuestros","     1","     0.97","  279"
"Puebla","Huehuetla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Huehuetlán el Chico",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Huejotzingo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Hueyapan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Hueytamalco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Hueytlalpan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Huitzilan de Serdán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Huitziltepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Atlequizayan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Ixcamilpa de Guerrero",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Ixcaquixtla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Ixtacamaxtitlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Ixtepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Izúcar de Matamoros",2013,"Secuestros","     1","     1.32","  247"
"Puebla","Jalpan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Jolalpan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Jonotla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Jopala",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Juan C. Bonilla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Juan Galindo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Juan N. Méndez",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Lafragua",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Libres",2013,"Secuestros","     0","     0.00","  349"
"Puebla","La Magdalena Tlatlauquitepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Mazapiltepec de Juárez",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Mixtla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Molcaxac",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Cañada Morelos",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Naupan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Nauzontla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Nealtican",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Nicolás Bravo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Nopalucan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Ocotepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Ocoyucan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Olintla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Oriental",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Pahuatlán",2013,"Secuestros","     1","     4.55","  108"
"Puebla","Palmar de Bravo",2013,"Secuestros","     3","     6.63","   64"
"Puebla","Pantepec",2013,"Secuestros","     1","     5.28","   90"
"Puebla","Petlalcingo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Piaxtla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Puebla",2013,"Secuestros","     4","     0.25","  342"
"Puebla","Quecholac",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Quimixtlán",2013,"Secuestros","     1","     4.52","  110"
"Puebla","Rafael Lara Grajales",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Los Reyes de Juárez",2013,"Secuestros","     1","     3.75","  133"
"Puebla","San Andrés Cholula",2013,"Secuestros","     1","     0.89","  289"
"Puebla","San Antonio Cañada",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Diego la Mesa Tochimiltzingo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Felipe Teotlalcingo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Felipe Tepatlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Gabriel Chilac",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Gregorio Atzompa",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Jerónimo Tecuanipan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Jerónimo Xayacatlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San José Chiapa",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San José Miahuatlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Juan Atenco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Juan Atzompa",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Martín Texmelucan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Martín Totoltepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Matías Tlalancaleca",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Miguel Ixitlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Miguel Xoxtla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Nicolás Buenos Aires",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Nicolás de los Ranchos",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Pablo Anicano",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Pedro Cholula",2013,"Secuestros","     1","     0.79","  296"
"Puebla","San Pedro Yeloixtlahuaca",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Salvador el Seco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Salvador el Verde",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Salvador Huixcolotla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","San Sebastián Tlacotepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Santa Catarina Tlaltempan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Santa Inés Ahuatempan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Santa Isabel Cholula",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Santiago Miahuatlán",2013,"Secuestros","     1","     4.15","  120"
"Puebla","Huehuetlán el Grande",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Santo Tomás Hueyotlipan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Soltepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tecali de Herrera",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tecamachalco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tecomatlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tehuacán",2013,"Secuestros","     4","     1.38","  243"
"Puebla","Tehuitzingo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tenampulco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Teopantlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Teotlalco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tepanco de López",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tepango de Rodríguez",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tepatlaxco de Hidalgo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tepeaca",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tepemaxalco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tepeojuma",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tepetzintla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tepexco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tepexi de Rodríguez",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tepeyahualco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tepeyahualco de Cuauhtémoc",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tetela de Ocampo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Teteles de Avila Castillo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Teziutlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tianguismanalco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tilapa",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tlacotepec de Benito Juárez",2013,"Secuestros","     1","     1.97","  205"
"Puebla","Tlacuilotepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tlachichuca",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tlahuapan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tlaltenango",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tlanepantla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tlaola",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tlapacoya",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tlapanalá",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tlatlauquitepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tlaxco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tochimilco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tochtepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Totoltepec de Guerrero",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tulcingo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tuzamapan de Galeana",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Tzicatlacoyan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Venustiano Carranza",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Vicente Guerrero",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Xayacatlán de Bravo",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Xicotepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Xicotlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Xiutetelco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Xochiapulco",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Xochiltepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Xochitlán de Vicente Suárez",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Xochitlán Todos Santos",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Yaonáhuac",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Yehualtepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Zacapala",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Zacapoaxtla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Zacatlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Zapotitlán",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Zapotitlán de Méndez",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Zaragoza",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Zautla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Zihuateutla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Zinacatepec",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Zongozotla",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Zoquiapan",2013,"Secuestros","     0","     0.00","  349"
"Puebla","Zoquitlán",2013,"Secuestros","     0","     0.00","  349"
"Querétaro","Amealco de Bonfil",2013,"Secuestros","     0","     0.00","  349"
"Querétaro","Pinal de Amoles",2013,"Secuestros","     0","     0.00","  349"
"Querétaro","Arroyo Seco",2013,"Secuestros","     0","     0.00","  349"
"Querétaro","Cadereyta de Montes",2013,"Secuestros","     0","     0.00","  349"
"Querétaro","Colón",2013,"Secuestros","     0","     0.00","  349"
"Querétaro","Corregidora",2013,"Secuestros","     1","     0.61","  315"
"Querétaro","Ezequiel Montes",2013,"Secuestros","     1","     2.50","  177"
"Querétaro","Huimilpan",2013,"Secuestros","     0","     0.00","  349"
"Querétaro","Jalpan de Serra",2013,"Secuestros","     1","     3.64","  137"
"Querétaro","Landa de Matamoros",2013,"Secuestros","     0","     0.00","  349"
"Querétaro","El Marqués",2013,"Secuestros","     0","     0.00","  349"
"Querétaro","Pedro Escobedo",2013,"Secuestros","     0","     0.00","  349"
"Querétaro","Peñamiller",2013,"Secuestros","     0","     0.00","  349"
"Querétaro","Querétaro",2013,"Secuestros","     3","     0.35","  338"
